COD_MUN_IBGE,NOME_MUNICIPIO,PIB,POP
1300508,Barreirinha,33549.55201,22755
1300607,Benjamin Constant,39007.61291,23357
1300631,Beruri,20221.90438,11139
1300680,Boa Vista do Ramos,14008.54538,10565
1300706,Boca do Acre,53875.73525,27014
1300805,Borba,37699.60011,28939
1300839,Caapiranga,12546.36737,8858
1300904,Canutama,12932.98413,10697
1301001,Carauari,54730.98345,23537
1301100,Careiro,43844.70452,27435
1301159,Careiro da Várzea,62446.95463,17242
1301209,Coari,922172.5417,67893
1301308,Codajás,23756.0788,17620
1301407,Eirunepé,42163.95853,26234
1301506,Envira,27791.47245,19136
1301605,Fonte Boa,34874.57898,29543
1301654,Guajará,16195.48959,13268
1301704,Humaitá,78244.30648,32628
1301803,Ipixuna,17592.77293,14902
1301852,Iranduba,83598.75152,32679
1301902,Itacoatiara,172091.8703,72479
1301951,Itamarati,14920.96263,8387
1302009,Itapiranga,13332.93526,7370
1302108,Japurá,9962.829289,12659
1302207,Juruá,9747.250465,6627
1302306,Jutaí,24376.74776,22713
1302405,Lábrea,47755.55055,28841
1302504,Manacapuru,139408.1913,74158
1302553,Manaquiri,19438.3614,12767
1302603,Manaus,15638232.1,1416889
1302702,Manicoré,63558.88089,38043
1302801,Maraã,15168.76565,17226
1302900,Maués,62758.48565,40303
1303007,Nhamundá,23139.52221,15414
1303106,Nova Olinda do Norte,29949.42776,24027
1303205,Novo Airão,13945.7827,9528
1303304,Novo Aripuanã,31546.55898,17273
1303403,Parintins,168072.0452,91029
1303502,Pauini,18831.60109,17094
1303536,Presidente Figueiredo,54493.53161,17683
1303569,Rio Preto da Eva,37812.33968,17892
1303601,Santa Isabel do Rio Negro,25077.40118,10425
1303700,Santo Antônio do Içá,25015.59637,28521
1303809,São Gabriel da Cachoeira,30750.30338,30138
1303908,São Paulo de Olivença,23323.04336,23379
1303957,São Sebastião do Uatumã,17671.78741,7233
1304005,Silves,17567.21734,7843
1304062,Tabatinga,75446.31897,38199
1304104,Tapauá,22157.07725,20461
1304203,Tefé,119989.8038,64751
1304237,Tonantins,16698.42011,15666
1304260,Uarini,13361.06543,10390
1304302,Urucará,36380.93862,18569
1304401,Urucurituba,21497.76058,12112
1400027,Amajari,12900.54286,5403
1400050,Alto Alegre,41662.0237,18482
1400100,Boa Vista,789831.5241,206270
1400159,Bonfim,23869.09277,9778
1400175,Cantá,21655.92478,8833
1400209,Caracaraí,49248.58101,14760
1400233,Caroebe,14841.54086,5716
1400282,Iracema,12956.26589,4956
1400308,Mucajaí,29845.57084,11302
1400407,Normandia,15986.98779,6028
1400456,Pacaraima,22494.47076,7158
1400472,Rorainópolis,42532.0618,18383
1400506,São João da Baliza,13930.40995,5138
1400605,São Luiz,13815.96093,5473
1400704,Uiramutã,11009.68295,5888
1500107,Abaetetuba,122317.1781,120658
1500131,Abel Figueiredo,26994.44263,6082
1500206,Acará,99112.43164,53300
1500305,Afuá,69687.01537,30251
1500347,Água Azul do Norte,82579.06782,23282
1500404,Alenquer,73522.79359,41562
1500503,Almeirim,413791.0176,33997
1500602,Altamira,202817.3328,78312
1500701,Anajás,23564.30009,18639
1500800,Ananindeua,955699.6895,404682
1500859,Anapu,25575.87512,9090
1500909,Augusto Corrêa,38323.39591,33222
1500958,Aurora do Pará,57357.9708,20307
1501006,Aveiro,17210.8135,15883
1501105,Bagre,21037.57673,13697
1501204,Baião,58746.52266,21201
1501253,Bannach,53712.26739,3734
1501303,Barcarena,978884.1455,64629
1501402,Belém,5545922.435,1296320
1501451,Belterra,21153.28479,14920
1501501,Benevides,65386.43602,36633
1501576,Bom Jesus do Tocantins,46065.08846,13226
1501600,Bonito,12734.10828,9915
1501709,Bragança,105616.2012,94839
1501725,Brasil Novo,58019.51036,17639
1501758,Brejo Grande do Araguaia,20609.11361,7547
1501782,Breu Branco,121549.217,33914
1501808,Breves,105392.3664,80788
1501907,Bujaru,24871.82941,21575
1501956,Cachoeira do Piriá,22056.04394,16003
1502004,Cachoeira do Arari,35118.49889,15982
1502103,Cametá,101854.353,98601
1502152,Canaã dos Carajás,45268.20659,11235
1502202,Capanema,135523.9511,57587
1502301,Capitão Poço,87192.5077,50108
1502400,Castanhal,327367.8056,137044
1502509,Chaves,51039.66247,17346
1502608,Colares,12158.18045,10812
1502707,Conceição do Araguaia,141422.6662,43491
1502756,Concórdia do Pará,36671.5617,21405
1502764,Cumaru do Norte,56796.5715,6002
1502772,Curionópolis,45567.4863,18880
1502806,Curralinho,16380.18892,20394
1502855,Curuá,13896.02362,9301
1502905,Curuçá,31115.04143,26605
1502939,Dom Eliseu,122075.3307,40721
1502954,Eldorado dos Carajás,47065.22305,31033
1503002,Faro,10052.2781,10569
1503044,Floresta do Araguaia,84825.82924,14397
1503077,Garrafão do Norte,29072.73026,24516
1503093,Goianésia do Pará,46556.70901,23600
1503101,Gurupá,38652.7489,23422
1503200,Igarapé-Açu,49058.15841,32800
1503309,Igarapé-Miri,49103.7356,53450
1503408,Inhangapi,11756.12198,7761
1503457,Ipixuna do Pará,117314.1064,26383
1503507,Irituia,37824.84262,30471
1503606,Itaituba,141895.5323,94938
1503705,Itupiranga,66405.56068,51311
1503754,Jacareacanga,21906.04308,25157
1503804,Jacundá,63139.68558,41378
1503903,Juruti,42045.11425,31822
1504000,Limoeiro do Ajuru,23325.88797,19807
1504059,Mãe do Rio,62124.77652,25056
1504109,Magalhães Barata,7905.647968,7721
1504208,Marabá,568135.8288,171505
1504307,Maracanã,31235.31178,27728
1504406,Marapanim,29206.03561,25082
1504422,Marituba,116209.694,77292
1504455,Medicilândia,118196.0521,21512
1504505,Melgaço,18726.00117,21577
1504604,Mocajuba,37545.79804,20703
1504703,Moju,71290.584,53928
1504802,Monte Alegre,112506.592,60213
1504901,Muaná,31029.71873,25711
1504950,Nova Esperança do Piriá,19581.69517,19855
1504976,Nova Ipixuna,18411.40385,12130
1505007,Nova Timboteua,16422.64553,11562
1505031,Novo Progresso,65153.31033,26468
1505064,Novo Repartimento,101357.0028,42860
1505106,Óbidos,79660.4225,46819
1505205,Oeiras do Pará,39803.51872,23606
1505304,Oriximiná,277671.4287,48934
1505403,Ourém,18263.3761,14525
1505437,Ourilândia do Norte,62255.56316,19533
1505486,Pacajá,70480.97797,29132
1505494,Palestina do Pará,15618.15818,7702
1505502,Paragominas,306514.0169,77771
1505536,Parauapebas,854424.2281,74083
1505551,Pau D'Arco,30564.91623,7317
1505601,Peixe-Boi,10065.63405,7901
1505635,Piçarra,81145.87664,12854
1505650,Placas,48833.99932,13630
1505700,Ponta de Pedras,34229.1254,18866
1505809,Portel,81277.81117,38718
1505908,Porto de Moz,43172.82159,24220
1506005,Prainha,43674.54507,29593
1506104,Primavera,11043.70733,9856
1506112,Quatipuru,14955.54422,11041
1506138,Redenção,209144.2959,64190
1506161,Rio Maria,76495.37351,16788
1506187,Rondon do Pará,118214.4762,40555
1506195,Rurópolis,51668.62607,25068
1506203,Salinópolis,53598.18037,34296
1506302,Salvaterra,23614.38365,15372
1506351,Santa Bárbara do Pará,34278.45163,11584
1506401,Santa Cruz do Arari,14444.53627,5293
1506500,Santa Isabel do Pará,71790.48908,44005
1506559,Santa Luzia do Pará,21897.63893,19444
1506583,Santa Maria das Barreiras,84629.23136,11248
1506609,Santa Maria do Pará,31822.08038,21078
1506708,Santana do Araguaia,115814.9586,32420
1506807,Santarém,430634.1709,263977
1506906,Santarém Novo,7253.131466,5508
1507003,Santo Antônio do Tauá,30611.24976,20048
1507102,São Caetano de Odivelas,25894.27143,15490
1507151,São Domingos do Araguaia,38682.39355,20454
1507201,São Domingos do Capim,28071.17501,27918
1507300,São Félix do Xingu,271476.7018,35386
1507409,São Francisco do Pará,25587.77132,14451
1507458,São Geraldo do Araguaia,102057.764,27603
1507466,São João da Ponta,6840.928667,4022
1507474,São João de Pirabas,18839.99319,17580
1507508,São João do Araguaia,17037.0473,12774
1507607,São Miguel do Guamá,57764.01112,42029
1507706,São Sebastião da Boa Vista,15820.12321,17879
1507755,Sapucaia,37892.66185,3685
1507805,Senador José Porfírio,24269.60967,15143
1507904,Soure,49740.76993,20153
1507953,Tailândia,163150.1696,40064
1507961,Terra Alta,22174.49123,8496
1507979,Terra Santa,21523.25748,14890
1508001,Tomé-Açu,125287.4665,47734
1508035,Tracuateua,26130.94703,23205
1508050,Trairão,41339.83522,14451
1508084,Tucumã,95333.83327,24832
1508100,Tucuruí,646050.5556,75266
1508126,Ulianópolis,107121.3898,20182
1508159,Uruará,97773.84619,46762
1508209,Vigia,48674.10289,40393
1508308,Viseu,57797.86261,51358
1508357,Vitória do Xingu,41657.52051,11043
1508407,Xinguara,165330.9416,34623
1600055,Serra do Navio,21393.60199,3218
1600105,Amapá,22962.51208,7096
1600154,Pedra Branca do Amaparí,12741.31606,3872
1600204,Calçoene,19238.32906,6646
1600212,Cutias,7402.864022,3194
1600238,Ferreira Gomes,11156.37703,3497
1600253,Itaubal,7735.518024,2809
1600279,Laranjal do Jari,74934.32015,27883
1600303,Macapá,1291968.039,277113
1600402,Mazagão,29108.68009,11820
1600501,Oiapoque,40110.58209,12599
1600535,Porto Grande,42727.98017,10730
1600550,Pracuúba,8468.890044,2239
1600600,Santana,335457.0791,78879
1600709,Tartarugalzinho,19637.56306,6990
1600808,Vitória do Jari,23321.79805,8347
1700251,Abreulândia,3303.522002,2189
1700301,Aguiarnópolis,5107.437009,3146
1700350,Aliança do Tocantins,12632.89602,6177
1700400,Almas,9338.089015,8475
1700707,Alvorada,17497.31002,8508
1701002,Ananás,17368.87002,10514
1701051,Angico,3587.424004,2889
1701101,Aparecida do Rio Negro,5037.415004,3517
1701309,Aragominas,8725.246009,6183
1701903,Araguacema,8783.388008,5415
1702000,Araguaçu,23990.701,9345
1702109,Araguaína,352840.9344,113165
1702158,Araguanã,8736.695007,4195
1702208,Araguatins,33208.18204,26015
1702307,Arapoema,16703.96102,7025
1702406,Arraias,25113.812,10984
1702554,Augustinópolis,15476.89303,12967
1702703,Aurora do Tocantins,5008.680005,3101
1702901,Axixá do Tocantins,9662.317019,8826
1703008,Babaçulândia,10359.17901,10330
1703057,Bandeirantes do Tocantins,8608.294995,2608
1703073,Barra do Ouro,3315.292004,3579
1703107,Barrolândia,8568.498012,5081
1703206,Bernardo Sayão,11026.01201,4551
1703305,Bom Jesus do Tocantins,3076.326002,2323
1703602,Brasilândia do Tocantins,3610.542003,1923
1703701,Brejinho de Nazaré,8145.126007,4876
1703800,Buriti do Tocantins,7250.799015,7842
1703826,Cachoeirinha,2040.608003,2024
1703842,Campos Lindos,6989.632006,5640
1703867,Cariri do Tocantins,9950.185016,2990
1703883,Carmolândia,3776.842002,2008
1703891,Carrasco Bonito,2964.172004,3220
1703909,Caseara,6412.191005,3661
1704105,Centenário,2192.513003,2163
1704600,Chapada de Areia,2657.430001,1270
1705102,Chapada da Natividade,5640.528005,3275
1705508,Colinas do Tocantins,57130.43408,25305
1705557,Combinado,7147.16701,4524
1705607,Conceição do Tocantins,6324.701006,4377
1706001,Couto de Magalhães,6039.893006,4334
1706100,Cristalândia,16423.56001,7317
1706258,Crixás do Tocantins,3366.310001,1384
1706506,Darcinópolis,4995.937007,4274
1707009,Dianópolis,24107.63303,15430
1707108,Divinópolis do Tocantins,9971.66601,5776
1707207,Dois Irmãos do Tocantins,13386.52,7268
1707306,Dueré,12687.345,4565
1707405,Esperantina,6431.651012,7626
1707553,Fátima,6759.210011,3848
1707652,Figueirópolis,14065.56801,5561
1707702,Filadélfia,9908.269007,8219
1708205,Formoso do Araguaia,66529.19302,18819
1708254,Fortaleza do Tabocão,5203.882006,2243
1708304,Goianorte,7201.476004,4839
1709005,Goiatins,9681.223015,11036
1709302,Guaraí,36921.25505,20019
1709500,Gurupi,209911.6493,65044
1709807,Ipueiras,2070.001002,1166
1710508,Itacajá,8260.59901,6815
1710706,Itaguatins,6816.501009,6386
1710904,Itapiratins,3960.176003,3277
1711100,Itaporã do Tocantins,6522.963,2521
1711506,Jaú do Tocantins,6396.314003,3121
1711803,Juarina,3125.393002,2333
1711902,Lagoa da Confusão,22745.61601,6172
1711951,Lagoa do Tocantins,2366.147004,2531
1712009,Lajeado,8160.081007,2346
1712157,Lavandeira,1624.946001,1209
1712405,Lizarda,3725.702005,3787
1712454,Luzinópolis,2104.011003,2022
1712504,Marianópolis do Tocantins,8661.343004,3333
1712702,Mateiros,2209.685004,1646
1712801,Maurilândia do Tocantins,2653.682004,2855
1713205,Miracema do Tocantins,83323.23306,24449
1713304,Miranorte,24599.08404,11803
1713601,Monte do Carmo,9920.174004,5192
1713700,Monte Santo do Tocantins,3694.915001,1869
1713809,Palmeiras do Tocantins,5407.899007,4624
1713957,Muricilândia,5822.949,2680
1714203,Natividade,12739.44902,8868
1714302,Nazaré,6453.259009,5151
1714880,Nova Olinda,12555.80902,9387
1715002,Nova Rosalândia,5716.197008,3190
1715101,Novo Acordo,4038.993008,3058
1715150,Novo Alegre,3632.610005,2274
1715259,Novo Jardim,4256.947009,2152
1715507,Oliveira de Fátima,2435.744003,958
1715705,Palmeirante,3727.487004,3610
1715754,Palmeirópolis,12745.58401,7066
1716109,Paraíso do Tocantins,79306.31913,36138
1716208,Paranã,14278.89901,10415
1716307,Pau D'Arco,6849.997004,4335
1716505,Pedro Afonso,20892.17601,9028
1716604,Peixe,16110.60901,8763
1716653,Pequizeiro,7651.441005,4592
1716703,Colméia,15152.79801,9353
1717008,Pindorama do Tocantins,7825.508006,4685
1717206,Piraquê,7024.230001,2837
1717503,Pium,14376.428,5538
1717800,Ponte Alta do Bom Jesus,6463.667007,4574
1717909,Ponte Alta do Tocantins,8561.355008,6172
1718006,Porto Alegre do Tocantins,2731.460004,2393
1718204,Porto Nacional,78559.11911,44994
1718303,Praia Norte,4693.859011,6783
1718402,Presidente Kennedy,6186.756008,3759
1718451,Pugmil,5218.194009,1990
1718501,Recursolândia,3127.682003,3139
1718550,Riachinho,4578.997004,3670
1718659,Rio da Conceição,2112.644003,1189
1718709,Rio dos Bois,4640.621007,2270
1718758,Rio Sono,6486.847007,6088
1718808,Sampaio,2431.655004,2801
1718840,Sandolândia,9246.891001,3332
1718865,Santa Fé do Araguaia,12749.28101,5509
1718881,Santa Maria do Tocantins,3158.059003,2226
1718899,Santa Rita do Tocantins,5904.110997,1852
1718907,Santa Rosa do Tocantins,5161.948005,4316
1719004,Santa Tereza do Tocantins,2409.781003,2114
1720002,Santa Terezinha do Tocantins,2558.600003,2456
1720101,São Bento do Tocantins,3866.954005,3737
1720150,São Félix do Tocantins,1202.730002,1269
1720200,São Miguel do Tocantins,7305.429014,8487
1720259,São Salvador do Tocantins,3887.600004,2740
1720309,São Sebastião do Tocantins,2996.636006,3670
1720499,São Valério da Natividade,6957.415008,5055
1720655,Silvanópolis,6665.557006,4724
1720804,Sítio Novo do Tocantins,9105.887016,9490
1720853,Sucupira,4076.831999,1476
1720903,Taguatinga,20227.881,13171
1720937,Taipas do Tocantins,2329.325001,1713
1720978,Talismã,7610.627003,2307
1721000,Palmas,419615.9938,137465
1721109,Tocantínia,8246.076012,5788
1721208,Tocantinópolis,29887.23104,22782
1721257,Tupirama,1589.929001,1179
1721307,Tupiratins,1673.662002,1365
1722081,Wanderlândia,13726.59602,10274
1722107,Xambioá,17699.60102,11662
2100055,Açailândia,264063.6896,89893
2100105,Afonso Cunha,3742.563012,4686
2100154,Água Doce do Maranhão,8118.446029,9714
2100204,Alcântara,22219.93208,21401
2100303,Aldeias Altas,17179.56106,18782
2100402,Altamira do Maranhão,8494.974027,6009
2100436,Alto Alegre do Maranhão,17320.47306,20507
2100477,Alto Alegre do Pindaré,27427.75409,30658
2100501,Alto Parnaíba,10326.08503,10164
2100550,Amapá do Maranhão,6967.291022,5535
2100600,Amarante do Maranhão,35782.35511,31820
2100709,Anajatuba,19938.30406,21097
2100808,Anapurus,12923.77604,10282
2100832,Apicum-Açu,6614.310025,11271
2100873,Araguanã,13215.32404,9083
2100907,Araioses,27957.27609,34933
2100956,Arame,28299.84409,29580
2101004,Arari,24102.76108,26465
2101103,Axixá,7152.750027,10193
2101202,Bacabal,87155.65027,92264
2101251,Bacabeira,53238.95712,10593
2101301,Bacuri,9755.522037,15644
2101350,Bacurituba,4946.869016,4708
2101400,Balsas,142533.3504,61356
2101509,Barão de Grajaú,14849.26105,15468
2101608,Barra do Corda,85339.71427,77476
2101707,Barreirinhas,31993.52011,40204
2101731,Belágua,8168.091028,5267
2101772,Bela Vista do Maranhão,4573.080014,8906
2101806,Benedito Leite,4843.624015,5314
2101905,Bequimão,16669.47305,19592
2101939,Bernardo do Mearim,8463.268025,5309
2101970,Boa Vista do Gurupi,4526.330014,5233
2102002,Bom Jardim,31249.6991,34812
2102036,Bom Jesus das Selvas,17255.92205,16810
2102077,Bom Lugar,12912.31304,11698
2102101,Brejo,22201.15708,27736
2102150,Brejo de Areia,10706.95903,9512
2102200,Buriti,21737.60807,24208
2102309,Buriti Bravo,17431.05806,21466
2102325,Buriticupu,48490.70914,52390
2102358,Buritirana,12224.23204,13981
2102374,Cachoeira Grande,5605.79702,7481
2102408,Cajapió,6946.978025,9730
2102507,Cajari,14683.72505,13237
2102556,Campestre do Maranhão,35675.97409,11673
2102606,Cândido Mendes,15450.20605,16923
2102705,Cantanhede,13680.48105,17619
2102754,Capinzal do Norte,13167.84904,10562
2102804,Carolina,26234.38308,23948
2102903,Carutapera,16508.07205,18801
2103000,Caxias,116236.5714,140160
2103109,Cedral,6933.124026,9899
2103125,Central do Maranhão,4528.641017,7327
2103158,Centro do Guilherme,5975.750018,6231
2103174,Centro Novo do Maranhão,11454.42204,14721
2103208,Chapadinha,60449.9312,61609
2103257,Cidelândia,17463.37605,11864
2103307,Codó,137382.3344,111491
2103406,Coelho Neto,88502.2452,42378
2103505,Colinas,29472.4931,36242
2103554,Conceição do Lago-Açu,11324.64004,10659
2103604,Coroatá,49511.17418,56108
2103703,Cururupu,25198.04209,34295
2103752,Davinópolis,10483.72303,12227
2103802,Dom Pedro,16893.18705,22100
2103901,Duque Bacelar,6788.640023,9534
2104008,Esperantinópolis,19018.35507,21335
2104057,Estreito,51210.19613,23156
2104073,Feira Nova do Maranhão,11521.64903,7540
2104081,Fernando Falcão,7380.651022,4834
2104099,Formosa da Serra Negra,15153.94805,14158
2104107,Fortaleza dos Nogueiras,12221.77504,11421
2104206,Fortuna,20750.11106,14533
2104305,Godofredo Viana,5816.082019,6970
2104404,Gonçalves Dias,14553.41405,16807
2104503,Governador Archer,8426.594027,9025
2104552,Governador Edison Lobão,23954.98606,11083
2104602,Governador Eugênio Barros,13432.50605,14737
2104628,Governador Luiz Rocha,4716.884016,6498
2104651,Governador Newton Bello,11415.16304,11919
2104677,Governador Nunes Freire,13740.63905,26590
2104701,Graça Aranha,6538.354021,6092
2104800,Grajaú,68698.9542,48157
2104909,Guimarães,8561.327031,12659
2105005,Humberto de Campos,12554.76904,21343
2105104,Icatu,13180.83205,21541
2105153,Igarapé do Meio,6952.633023,9986
2105203,Igarapé Grande,10872.54104,9701
2105302,Imperatriz,439271.7063,230740
2105351,Itaipava do Grajaú,12943.90704,10558
2105401,Itapecuru Mirim,47034.79915,50310
2105427,Itinga do Maranhão,43442.20011,23650
2105450,Jatobá,5363.662016,4983
2105476,Jenipapo dos Vieiras,9738.488028,13611
2105500,João Lisboa,23942.28608,21211
2105609,Joselândia,13422.92204,14567
2105658,Junco do Maranhão,5606.668017,5616
2105708,Lago da Pedra,37958.68212,40576
2105807,Lago do Junco,9927.487034,9814
2105906,Lago Verde,10637.07804,14017
2105922,Lagoa do Mato,10431.80703,9508
2105948,Lago dos Rodrigues,11055.82303,8398
2105963,Lagoa Grande do Maranhão,9280.651027,8427
2105989,Lajeado Novo,8715.994027,5794
2106003,Lima Campos,9968.769036,10768
2106102,Loreto,9629.005032,10060
2106201,Luís Domingues,3800.963013,5722
2106300,Magalhães de Almeida,10927.79704,13119
2106326,Maracaçumé,10183.47604,15050
2106359,Marajá do Sena,8814.827024,7144
2106375,Maranhãozinho,8046.096027,8623
2106409,Mata Roma,10976.58904,11876
2106508,Matinha,17649.11406,19479
2106607,Matões,21675.47508,26505
2106631,Matões do Norte,8413.103028,7488
2106672,Milagres do Maranhão,6272.563018,7601
2106706,Mirador,18516.12306,20085
2106755,Miranda do Norte,12734.48505,16242
2106805,Mirinzal,9698.245033,13079
2106904,Monção,23335.14707,26087
2107001,Montes Altos,11062.25803,10406
2107100,Morros,9884.285036,14705
2107209,Nina Rodrigues,7714.670027,8340
2107258,Nova Colinas,7919.311022,3963
2107308,Nova Iorque,4032.195013,4518
2107357,Nova Olinda do Maranhão,17214.69205,15523
2107407,Olho d'Água das Cunhãs,17101.41505,17164
2107456,Olinda Nova do Maranhão,11050.74703,10123
2107506,Paço do Lumiar,62859.49121,78400
2107605,Palmeirândia,40149.74111,17374
2107704,Paraibano,18682.35806,17988
2107803,Parnarama,29804.5321,32542
2107902,Passagem Franca,12745.42004,14859
2108009,Pastos Bons,14210.83905,15559
2108058,Paulino Neves,8627.645028,11585
2108108,Paulo Ramos,23381.88307,19273
2108207,Pedreiras,51006.26315,40150
2108256,Pedro do Rosário,14237.16005,18500
2108306,Penalva,28492.92109,30364
2108405,Peri Mirim,11438.24604,13051
2108454,Peritoró,11042.58504,17591
2108504,Pindaré-Mirim,35552.5841,28231
2108603,Pinheiro,58689.31119,68507
2108702,Pio XII,19371.81507,24474
2108801,Pirapemas,15743.14505,15034
2108900,Poção de Pedras,26891.43508,22242
2109007,Porto Franco,17950.10705,16967
2109056,Porto Rico do Maranhão,5686.122019,6343
2109106,Presidente Dutra,37552.12111,39792
2109205,Presidente Juscelino,6231.633023,9422
2109239,Presidente Médici,6374.185018,5118
2109270,Presidente Sarney,13263.53204,13808
2109304,Presidente Vargas,8148.200029,9230
2109403,Primeira Cruz,8018.087028,11152
2109452,Raposa,13378.25905,17459
2109502,Riachão,27637.36708,21017
2109551,Ribamar Fiquene,8389.468026,6547
2109601,Rosário,27090.9151,33799
2109700,Sambaíba,9478.468027,5230
2109759,Santa Filomena do Maranhão,7142.696021,4752
2109809,Santa Helena,24779.12608,31145
2109908,Santa Inês,89976.71827,73234
2110005,Santa Luzia,67509.99521,70506
2110039,Santa Luzia do Paruá,17458.89106,19989
2110104,Santa Quitéria do Maranhão,18273.65507,26295
2110203,Santa Rita,20413.32407,22799
2110237,Santana do Maranhão,7004.167024,8375
2110278,Santo Amaro do Maranhão,6239.488022,9622
2110302,Santo Antônio dos Lopes,12911.82804,14242
2110401,São Benedito do Rio Preto,11794.37104,16531
2110500,São Bento,24059.24108,32063
2110609,São Bernardo,16404.49006,23011
2110658,São Domingos do Azeitão,6895.919021,6413
2110708,São Domingos do Maranhão,57944.54716,33396
2110807,São Félix de Balsas,5925.631019,5073
2110856,São Francisco do Brejão,14326.38204,7180
2110906,São Francisco do Maranhão,9647.981031,12850
2111003,São João Batista,16380.80106,19130
2111029,São João do Carú,14572.30104,13634
2111052,São João do Paraíso,16358.05505,10494
2111078,São João do Soter,11186.59804,15002
2111102,São João dos Patos,21761.88207,23259
2111201,São José de Ribamar,89069.00431,109757
2111250,São José dos Basílios,6842.921021,7455
2111300,São Luís,3851288.544,881213
2111409,São Luís Gonzaga do Maranhão,29968.46209,22616
2111508,São Mateus do Maranhão,32706.66511,35153
2111532,São Pedro da Água Branca,9909.407032,10951
2111573,São Pedro dos Crentes,8995.589024,4051
2111607,São Raimundo das Mangabeiras,31763.00108,14917
2111631,São Raimundo do Doca Bezerra,5921.278018,6657
2111672,São Roberto,4418.038015,4414
2111706,São Vicente Ferrer,12532.60304,18537
2111722,Satubinha,7135.235025,8152
2111748,Senador Alexandre Costa,7888.390026,8492
2111763,Senador La Rocque,23609.74207,19561
2111789,Serrano do Maranhão,9169.894031,8671
2111805,Sítio Novo,24044.42307,15209
2111904,Sucupira do Norte,9361.334029,10386
2111953,Sucupira do Riachão,4476.534014,4334
2112001,Tasso Fragoso,17570.40104,6406
2112100,Timbiras,20715.15307,26623
2112209,Timon,166531.5335,131126
2112233,Trizidela do Vale,20991.21007,16443
2112274,Tufilândia,4101.235013,5524
