COD_MUN_IBGE,NOME_MUNICIPIO,PIB,POP
1303700,Santo Antônio do Içá,142865.758,24005
1303809,São Gabriel da Cachoeira,242975.507,42342
1303908,São Paulo de Olivença,190153.801,35757
1303957,São Sebastião do Uatumã,82499.214,12451
1304005,Silves,74866.591,9014
1304062,Tabatinga,350784.075,59684
1304104,Tapauá,190391.524,18266
1304203,Tefé,692170.89,62662
1304237,Tonantins,106559.79,18322
1304260,Uarini,117684.261,12963
1304302,Urucará,300792.807,17264
1304401,Urucurituba,119560.055,20621
1400027,Amajari,114395.225,10721
1400050,Alto Alegre,189788.427,16301
1400100,Boa Vista,7339681.258,314900
1400159,Bonfim,184947.938,11632
1400175,Cantá,200158.16,15774
1400209,Caracaraí,266301.564,19981
1400233,Caroebe,131800.51,8997
1400282,Iracema,119219.775,10043
1400308,Mucajaí,216255.249,16137
1400407,Normandia,107693.822,9953
1400456,Pacaraima,138978.762,11667
1400472,Rorainópolis,437974.098,26811
1400506,São João da Baliza,116316.716,7401
1400605,São Luiz,93669.873,7309
1400704,Uiramutã,86940.931,9309
1500107,Abaetetuba,1058231.988,148873
1500131,Abel Figueiredo,69498.59,7070
1500206,Acará,578093.947,54047
1500305,Afuá,294320.076,37004
1500347,Água Azul do Norte,320716.717,26105
1500404,Alenquer,528399.295,54353
1500503,Almeirim,540606.259,33466
1500602,Altamira,3950289.445,106768
1500701,Anajás,167611.113,27051
1500800,Ananindeua,5777642.595,499776
1500859,Anapu,257633.744,24525
1500909,Augusto Corrêa,252295.37,43154
1500958,Aurora do Pará,240669.768,28974
1501006,Aveiro,90892.129,15956
1501105,Bagre,139517.002,27491
1501204,Baião,259368.163,42513
1501253,Bannach,58728.504,3303
1501303,Barcarena,3890722.583,112921
1501402,Belém,28706165.42,1432844
1501451,Belterra,250426.439,16924
1501501,Benevides,1051902.596,57393
1501576,Bom Jesus do Tocantins,121351.636,16074
1501600,Bonito,80905.446,14990
1501709,Bragança,914882.436,120124
1501725,Brasil Novo,182170.431,15139
1501758,Brejo Grande do Araguaia,56454.435,7258
1501782,Breu Branco,526745.421,59651
1501808,Breves,613983.171,97351
1501907,Bujaru,381171.932,27349
1501956,Cachoeira do Piriá,143223.737,30430
1502004,Cachoeira do Arari,146856.781,22100
1502103,Cametá,841983.509,129161
1502152,Canaã dos Carajás,2810058.565,32366
1502202,Capanema,920690.261,65932
1502301,Capitão Poço,381498.713,52616
1502400,Castanhal,2712092.76,186895
1502509,Chaves,147613.118,22302
1502608,Colares,60557.319,11641
1502707,Conceição do Araguaia,464455.557,46302
1502756,Concórdia do Pará,249977.059,30801
1502764,Cumaru do Norte,201487.23,12069
1502772,Curionópolis,206707.854,17844
1502806,Curralinho,166407.728,31591
1502855,Curuá,87567.6,13333
1502905,Curuçá,220469.75,37188
1502939,Dom Eliseu,461795.263,55513
1502954,Eldorado do Carajás,271290.335,32544
1503002,Faro,43054.932,7504
1503044,Floresta do Araguaia,314167.141,19005
1503077,Garrafão do Norte,182733.973,25307
1503093,Goianésia do Pará,318753.747,37249
1503101,Gurupá,179676.883,31182
1503200,Igarapé-Açu,271730.511,37112
1503309,Igarapé-Miri,407586.302,59998
1503408,Inhangapi,86666.939,10876
1503457,Ipixuna do Pará,488004.402,56613
1503507,Irituia,175752.313,31644
1503606,Itaituba,1438851.615,98405
1503705,Itupiranga,424804.053,51743
1503754,Jacareacanga,178212.009,41487
1503804,Jacundá,415949.413,55204
1503903,Juruti,906056.156,52755
1504000,Limoeiro do Ajuru,355137.657,26961
1504059,Mãe do Rio,264978.274,28800
1504109,Magalhães Barata,55159,8260
1504208,Marabá,6318505.779,257062
1504307,Maracanã,181673.431,28643
1504406,Marapanim,186011.864,27262
1504422,Marituba,1421180.211,120305
1504455,Medicilândia,502706.213,29444
1504505,Melgaço,132117.483,26133
1504604,Mocajuba,219033.154,28933
1504703,Moju,652422.631,76096
1504752,Mojuí dos Campos,228897.286,15341
1504802,Monte Alegre,564751.393,56231
1504901,Muaná,212772.692,37314
1504950,Nova Esperança do Piriá,148425.823,20596
1504976,Nova Ipixuna,111746.271,15632
1505007,Nova Timboteua,95775.69,14472
1505031,Novo Progresso,425017.858,25169
1505064,Novo Repartimento,658505.457,69267
1505106,Óbidos,476351.111,50317
1505205,Oeiras do Pará,285961.703,30490
1505304,Oriximiná,1410765.385,67939
1505403,Ourém,151690.136,16986
1505437,Ourilândia do Norte,820014.818,30171
1505486,Pacajá,379020.081,43930
1505494,Palestina do Pará,47707.188,7444
1505502,Paragominas,2007253.144,105417
1505536,Parauapebas,15568460.73,183352
1505551,Pau D'Arco,58315.082,5637
1505601,Peixe-Boi,41864.891,7881
1505635,Piçarra,155724.097,12697
1505650,Placas,221951.871,27700
1505700,Ponta de Pedras,165252.833,28601
1505809,Portel,440766.756,57205
1505908,Porto de Moz,203227.363,37669
1506005,Prainha,219293.699,29270
1506104,Primavera,64116.547,10458
1506112,Quatipuru,70787.789,12943
1506138,Redenção,1318705.94,79917
1506161,Rio Maria,304686.746,17755
1506187,Rondon do Pará,470278.984,49476
1506195,Rurópolis,257422.588,45595
1506203,Salinópolis,309735.022,38819
1506302,Salvaterra,123110.153,21987
1506351,Santa Bárbara do Pará,121340.947,19197
1506401,Santa Cruz do Arari,53094.474,9191
1506500,Santa Izabel do Pará,553703.077,65251
1506559,Santa Luzia do Pará,122238.263,19418
1506583,Santa Maria das Barreiras,202268.205,19437
1506609,Santa Maria do Pará,233944.482,23790
1506708,Santana do Araguaia,591017.723,65062
1506807,Santarém,3789327.679,290521
1506906,Santarém Novo,38049.784,6390
1507003,Santo Antônio do Tauá,246097.569,29110
1507102,São Caetano de Odivelas,105405.402,17344
1507151,São Domingos do Araguaia,177812.714,24235
1507201,São Domingos do Capim,228506.437,30701
1507300,São Félix do Xingu,1030824.537,111633
1507409,São Francisco do Pará,167864.149,15341
1507458,São Geraldo do Araguaia,288679.324,24828
1507466,São João da Ponta,35430.141,5703
1507474,São João de Pirabas,126200.763,21767
1507508,São João do Araguaia,90453.643,13470
1507607,São Miguel do Guamá,550614.378,55191
1507706,São Sebastião da Boa Vista,160680.058,24768
1507755,Sapucaia,80324.612,5492
1507805,Senador José Porfírio,98266.728,12075
1507904,Soure,146968.743,24076
1507953,Tailândia,744887.895,93906
1507961,Terra Alta,57447.114,10973
1507979,Terra Santa,400111.571,17783
1508001,Tomé-Açu,516725.515,59795
1508035,Tracuateua,188260.068,29125
1508050,Trairão,212346.846,17880
1508084,Tucumã,566719.768,36674
1508100,Tucuruí,2953335.311,105431
1508126,Ulianópolis,1202326.878,51956
1508159,Uruará,466400.877,44607
1508209,Vigia,322279.337,50622
1508308,Viseu,414141.782,58694
1508357,Vitória do Xingu,458137.295,14242
1508407,Xinguara,847297.937,42465
1600055,Serra do Navio,58193.682,4850
1600105,Amapá,167322.527,8553
1600154,Pedra Branca do Amapari,290273.63,13411
1600204,Calçoene,122044.614,9979
1600212,Cutias,59171.91,5291
1600238,Ferreira Gomes,190728.348,6714
1600253,Itaubal,49005.672,4836
1600279,Laranjal do Jari,542162.034,44777
1600303,Macapá,8901881.572,446757
1600402,Mazagão,207988.667,19157
1600501,Oiapoque,282062.266,23628
1600535,Porto Grande,274427.334,19191
1600550,Pracuúba,58417.077,4404
1600600,Santana,1874613.998,110565
1600709,Tartarugalzinho,163696.922,14754
1600808,Vitória do Jari,158293.339,14045
1700251,Abreulândia,27191.161,2523
1700301,Aguiarnópolis,87916.708,5987
1700350,Aliança do Tocantins,64982.074,5645
1700400,Almas,107405.055,7480
1700707,Alvorada,233660.606,8546
1701002,Ananás,86089.021,9900
1701051,Angico,30573.087,3355
1701101,Aparecida do Rio Negro,72737.561,4561
1701309,Aragominas,53152.479,5933
1701903,Araguacema,69111.973,6791
1702000,Araguaçu,138326.247,8822
1702109,Araguaína,3053584.526,167176
1702158,Araguanã,52833.654,5448
1702208,Araguatins,304592.212,33963
1702307,Arapoema,86766.765,6821
1702406,Arraias,137357.193,10805
1702554,Augustinópolis,171441.747,17386
1702703,Aurora do Tocantins,33884.965,3654
1702901,Axixá do Tocantins,83100.225,9669
1703008,Babaçulândia,90148.317,10728
1703057,Bandeirantes do Tocantins,90841.139,3379
1703073,Barra do Ouro,50185.521,4416
1703107,Barrolândia,55294.479,5579
1703206,Bernardo Sayão,54351.354,4540
1703305,Bom Jesus do Tocantins,70968.955,4361
1703602,Brasilândia do Tocantins,34676.994,2166
1703701,Brejinho de Nazaré,89433.031,5426
1703800,Buriti do Tocantins,68085.236,10681
1703826,Cachoeirinha,21535.504,2246
1703842,Campos Lindos,321028.562,9207
1703867,Cariri do Tocantins,186583.527,4116
1703883,Carmolândia,32906.655,2482
1703891,Carrasco Bonito,29077.693,3945
1703909,Caseara,66601.465,5043
1704105,Centenário,24631.191,2771
1704600,Chapada de Areia,17135.596,1391
1705102,Chapada da Natividade,56451.913,3363
1705508,Colinas do Tocantins,521135.777,33535
1705557,Combinado,50212.332,4839
1705607,Conceição do Tocantins,37669.869,4224
1706001,Couto Magalhães,58579.198,5370
1706100,Cristalândia,86582.069,7393
1706258,Crixás do Tocantins,29493.381,1666
1706506,Darcinópolis,70223.291,5753
1707009,Dianópolis,367743.653,20870
1707108,Divinópolis do Tocantins,80686.105,6729
1707207,Dois Irmãos do Tocantins,70155.378,7311
1707306,Dueré,91715.174,4720
1707405,Esperantina,69235.075,10356
1707553,Fátima,52289.847,3889
1707652,Figueirópolis,135156.399,5403
1707702,Filadélfia,85439.723,8824
1708205,Formoso do Araguaia,324853.699,18773
1708254,Fortaleza do Tabocão,121509.967,2542
1708304,Goianorte,51324.68,5125
1709005,Goiatins,130063.972,12730
1709302,Guaraí,464702.258,24892
1709500,Gurupi,1683201.173,82762
1709807,Ipueiras,30989.788,1843
1710508,Itacajá,78337.346,7388
1710706,Itaguatins,46227.553,6063
1710904,Itapiratins,59210.422,3711
1711100,Itaporã do Tocantins,33786.03,2482
1711506,Jaú do Tocantins,42388.273,3730
1711803,Juarina,21278.462,2253
1711902,Lagoa da Confusão,433354.403,11859
1711951,Lagoa do Tocantins,30878.586,3957
1712009,Lajeado,47375.891,2991
1712157,Lavandeira,57843.86,1782
1712405,Lizarda,27007.141,3801
1712454,Luzinópolis,29464.132,2896
1712504,Marianópolis do Tocantins,66029.116,4814
1712702,Mateiros,168402.355,2478
1712801,Maurilândia do Tocantins,26286.528,3338
1713205,Miracema do Tocantins,393507.424,19934
1713304,Miranorte,168175.56,13232
1713601,Monte do Carmo,118721.949,7412
1713700,Monte Santo do Tocantins,27924.161,2213
1713809,Palmeiras do Tocantins,53095.084,6272
1713957,Muricilândia,34985.577,3395
1714203,Natividade,109375.444,9279
1714302,Nazaré,39009.351,4239
1714880,Nova Olinda,224550.212,11408
1715002,Nova Rosalândia,38735.18,4066
1715101,Novo Acordo,37564.601,4101
1715150,Novo Alegre,21671.136,2350
1715259,Novo Jardim,26936.797,2625
1715507,Oliveira de Fátima,18816.943,1091
1715705,Palmeirante,67951.129,5543
1715754,Palmeirópolis,93417.383,7623
1716109,Paraíso do Tocantins,926532.453,48409
1716208,Paranã,172710.69,10579
1716307,Pau D'Arco,50277.953,4793
1716505,Pedro Afonso,701436.218,12698
1716604,Peixe,389192.957,11209
1716653,Pequizeiro,56604.367,5344
1716703,Colméia,101972.582,8581
1717008,Pindorama do Tocantins,41884.747,4562
1717206,Piraquê,39850.231,3024
1717503,Pium,99008.762,7264
1717800,Ponte Alta do Bom Jesus,35741.642,4652
1717909,Ponte Alta do Tocantins,70526.873,7712
1718006,Porto Alegre do Tocantins,24503.96,3007
1718204,Porto Nacional,1120815.147,51846
1718303,Praia Norte,55071.753,8158
1718402,Presidente Kennedy,41858.848,3750
1718451,Pugmil,49163.037,2561
1718501,Recursolândia,32947.232,4081
1718550,Riachinho,37699.257,4478
1718659,Rio da Conceição,16908.368,1938
1718709,Rio dos Bois,41161.162,2740
1718758,Rio Sono,49691.09,6473
1718808,Sampaio,28502.1,4329
1718840,Sandolândia,52211.868,3411
1718865,Santa Fé do Araguaia,85224.65,7144
1718881,Santa Maria do Tocantins,36518.987,3198
1718899,Santa Rita do Tocantins,41915.256,2278
1718907,Santa Rosa do Tocantins,93428.832,4773
1719004,Santa Tereza do Tocantins,23038.901,2729
1720002,Santa Terezinha do Tocantins,25449.034,2545
1720101,São Bento do Tocantins,38424.383,5026
1720150,São Félix do Tocantins,13840.446,1532
1720200,São Miguel do Tocantins,74579.716,11436
1720259,São Salvador do Tocantins,26640.365,3044
1720309,São Sebastião do Tocantins,36383.47,4604
1720499,São Valério,74542.971,4267
1720655,Silvanópolis,105937.816,5318
1720804,Sítio Novo do Tocantins,55892.349,9270
1720853,Sucupira,46090.964,1878
1720903,Taguatinga,209619.243,16086
1720937,Taipas do Tocantins,18762.759,2075
1720978,Talismã,59787.042,2716
1721000,Palmas,6544297.463,265409
1721109,Tocantínia,49192.925,7236
1721208,Tocantinópolis,225993.701,23153
1721257,Tupirama,68128.527,1751
1721307,Tupiratins,26036.087,2402
1722081,Wanderlândia,142685.685,11509
1722107,Xambioá,320722.546,11722
2100055,Açailândia,1841292.314,108765
2100105,Afonso Cunha,36450.269,6277
2100154,Água Doce do Maranhão,61081.72,12146
2100204,Alcântara,102603.46,21652
2100303,Aldeias Altas,232868.413,25509
2100402,Altamira do Maranhão,55934.624,11699
2100436,Alto Alegre do Maranhão,203982.67,26056
2100477,Alto Alegre do Pindaré,139753.277,31271
2100501,Alto Parnaíba,288075.31,10931
2100550,Amapá do Maranhão,36247.055,6731
2100600,Amarante do Maranhão,228856.018,39974
2100709,Anajatuba,145440.333,26618
2100808,Anapurus,129967.285,15057
2100832,Apicum-Açu,89399.768,17712
2100873,Araguanã,63240.004,14843
2100907,Araioses,222092.682,44800
2100956,Arame,181665.195,31944
2101004,Arari,202915.052,29096
2101103,Axixá,59339.615,11780
2101202,Bacabal,1066693.819,102265
2101251,Bacabeira,390761.172,16276
2101301,Bacuri,87168.565,17280
2101350,Bacurituba,27944.308,5477
2101400,Balsas,2918687.329,90679
2101509,Barão de Grajaú,168536.116,18223
2101608,Barra do Corda,586096.825,85603
2101707,Barreirinhas,380737.375,59623
2101731,Belágua,36328.099,7191
2101772,Bela Vista do Maranhão,64487.574,10836
2101806,Benedito Leite,29524.758,5515
2101905,Bequimão,87870.259,20837
2101939,Bernardo do Mearim,46928.465,5860
2101970,Boa Vista do Gurupi,47386.804,8816
2102002,Bom Jardim,246786.463,40405
2102036,Bom Jesus das Selvas,222990.909,32133
2102077,Bom Lugar,75214.934,15655
2102101,Brejo,256861.873,35124
2102150,Brejo de Areia,45653.147,4291
2102200,Buriti,156497.394,27864
2102309,Buriti Bravo,120993.586,23308
2102325,Buriticupu,439123.965,69548
2102358,Buritirana,72080.667,15055
2102374,Cachoeira Grande,47426.551,8762
2102408,Cajapió,42140.474,10876
2102507,Cajari,86113.958,18850
2102556,Campestre do Maranhão,92537.955,13921
2102606,Cândido Mendes,104333.708,19567
2102705,Cantanhede,103088.22,21299
2102754,Capinzal do Norte,80838.358,10725
2102804,Carolina,256089.313,23902
2102903,Carutapera,139899.424,23021
2103000,Caxias,1458634.028,160291
2103109,Cedral,54606.479,10435
2103125,Central do Maranhão,36279.7,8354
2103158,Centro do Guilherme,62682.774,12713
2103174,Centro Novo do Maranhão,113044.457,20707
2103208,Chapadinha,564614.467,76972
2103257,Cidelândia,130828.419,14238
2103307,Codó,935960.816,119962
2103406,Coelho Neto,450446.266,48078
2103505,Colinas,290998.27,40097
2103554,Conceição do Lago-Açu,90672.231,15554
2103604,Coroatá,350730.964,63497
2103703,Cururupu,177805.732,31027
2103752,Davinópolis,124768.061,12650
2103802,Dom Pedro,185478.266,22863
2103901,Duque Bacelar,61646.427,11015
2104008,Esperantinópolis,124546.401,17238
2104057,Estreito,612341.42,39805
2104073,Feira Nova do Maranhão,53540.82,8293
2104081,Fernando Falcão,46883.801,9932
2104099,Formosa da Serra Negra,109848.998,18337
2104107,Fortaleza dos Nogueiras,125054.517,12360
2104206,Fortuna,100786.238,15226
2104305,Godofredo Viana,149208.977,11262
2104404,Gonçalves Dias,99507.385,17576
2104503,Governador Archer,60094.836,10531
2104552,Governador Edison Lobão,324379.084,17430
2104602,Governador Eugênio Barros,76557.028,16386
2104628,Governador Luiz Rocha,41789.202,7580
2104651,Governador Newton Bello,46223.61,10060
2104677,Governador Nunes Freire,168634.822,25188
2104701,Graça Aranha,34408.804,6147
2104800,Grajaú,541313.159,66732
2104909,Guimarães,62260.927,11881
2105005,Humberto de Campos,119504.151,27679
2105104,Icatu,113107.173,26240
2105153,Igarapé do Meio,134107.361,13567
2105203,Igarapé Grande,72657.707,11533
2105302,Imperatriz,5805305.889,252320
2105351,Itaipava do Grajaú,69785.302,15387
2105401,Itapecuru Mirim,475755.5,65713
2105427,Itinga do Maranhão,221752.514,25357
2105450,Jatobá,50003.623,9596
2105476,Jenipapo dos Vieiras,78222.218,16015
2105500,João Lisboa,179357.328,23338
2105609,Joselândia,91113.729,15792
2105658,Junco do Maranhão,30964.036,3539
2105708,Lago da Pedra,288847.418,48511
2105807,Lago do Junco,53587.042,10565
2105906,Lago Verde,87230.787,15820
2105922,Lagoa do Mato,62310.351,11005
2105948,Lago dos Rodrigues,59947.747,8745
2105963,Lagoa Grande do Maranhão,68564.822,11014
2105989,Lajeado Novo,50126.966,7287
2106003,Lima Campos,75164.887,11612
2106102,Loreto,141926.297,11795
2106201,Luís Domingues,35719.283,6744
2106300,Magalhães de Almeida,105674.044,18982
2106326,Maracaçumé,125919.76,20549
2106359,Marajá do Sena,51623.534,7689
2106375,Maranhãozinho,78780.706,15384
2106409,Mata Roma,108930.041,16169
2106508,Matinha,122606.439,22673
2106607,Matões,141275.87,32773
2106631,Matões do Norte,66988.323,15758
2106672,Milagres do Maranhão,47311.189,8261
2106706,Mirador,137769.07,20586
2106755,Miranda do Norte,334866.783,26979
2106805,Mirinzal,65576.025,14570
2106904,Monção,160989.057,32516
2107001,Montes Altos,49632.069,9102
2107100,Morros,97217.267,18747
2107209,Nina Rodrigues,52343.764,13746
2107258,Nova Colinas,46279.243,5183
2107308,Nova Iorque,28066.18,4595
2107357,Nova Olinda do Maranhão,126648.413,20184
2107407,Olho d'Água das Cunhãs,125391.414,19009
2107456,Olinda Nova do Maranhão,71855.187,14110
2107506,Paço do Lumiar,719156.881,115693
2107605,Palmeirândia,107818.252,19213
2107704,Paraibano,119493.646,20768
2107803,Parnarama,167070.602,34018
2107902,Passagem Franca,105659.331,18387
2108009,Pastos Bons,151023.144,18848
2108058,Paulino Neves,72140.87,15427
2108108,Paulo Ramos,132913.364,20539
2108207,Pedreiras,413363.306,38582
2108256,Pedro do Rosário,120304.801,24183
2108306,Penalva,152561.498,36899
2108405,Peri Mirim,64029.05,13989
2108454,Peritoró,141774.182,22369
2108504,Pindaré-Mirim,206070.193,32037
2108603,Pinheiro,672561.528,80917
2108702,Pio XII,128437.005,21333
2108801,Pirapemas,96635.982,18053
2108900,Poção de Pedras,127437.426,18191
2109007,Porto Franco,439952.594,22956
2109056,Porto Rico do Maranhão,31574.269,5909
2109106,Presidente Dutra,472738.127,46369
2109205,Presidente Juscelino,84730.094,12255
2109239,Presidente Médici,38785.73,6755
2109270,Presidente Sarney,127625.373,18210
2109304,Presidente Vargas,55551.415,11206
2109403,Primeira Cruz,63688.348,14758
2109452,Raposa,200408.735,29167
2109502,Riachão,264048.928,19926
2109551,Ribamar Fiquene,54827.466,7563
2109601,Rosário,295951.363,41349
2109700,Sambaíba,185514.097,5546
2109759,Santa Filomena do Maranhão,45646.859,7503
2109809,Santa Helena,220604.975,40518
2109908,Santa Inês,1057384.692,82680
2110005,Santa Luzia,513290.282,75762
2110039,Santa Luzia do Paruá,198813.729,24507
2110104,Santa Quitéria do Maranhão,138845.55,24879
2110203,Santa Rita,204761.187,35364
2110237,Santana do Maranhão,65574.812,12761
2110278,Santo Amaro do Maranhão,69587.423,15110
2110302,Santo Antônio dos Lopes,830653.938,14270
2110401,São Benedito do Rio Preto,89539.546,18189
2110500,São Bento,209345.087,43447
2110609,São Bernardo,230394.471,27599
2110658,São Domingos do Azeitão,158206.342,7187
2110708,São Domingos do Maranhão,244601.815,33716
2110807,São Félix de Balsas,34401.865,4554
2110856,São Francisco do Brejão,72631.599,11242
2110906,São Francisco do Maranhão,59241.057,11961
2111003,São João Batista,101013.174,20195
2111029,São João do Carú,85375.5,15558
2111052,São João do Paraíso,84639.294,10933
2111078,São João do Soter,80614.249,17956
2111102,São João dos Patos,230872.439,25287
2111201,São José de Ribamar,1610892.232,172402
2111250,São José dos Basílios,45434.407,7501
2111300,São Luís,26326086.67,1064197
2111409,São Luís Gonzaga do Maranhão,142728.476,18807
2111508,São Mateus do Maranhão,247661.032,40341
2111532,São Pedro da Água Branca,75839.376,12349
2111573,São Pedro dos Crentes,45550.674,4542
2111607,São Raimundo das Mangabeiras,282991.596,18255
2111631,São Raimundo do Doca Bezerra,33949.009,5387
2111672,São Roberto,34070.867,6432
2111706,São Vicente Ferrer,117984.761,21591
2111722,Satubinha,54695.798,13231
2111748,Senador Alexandre Costa,62738.019,10763
2111763,Senador La Rocque,125952.592,14195
2111789,Serrano do Maranhão,52403.824,10758
2111805,Sítio Novo,103617.589,17559
2111904,Sucupira do Norte,61213.205,10444
2111953,Sucupira do Riachão,31218.545,5519
2112001,Tasso Fragoso,800426.169,8219
2112100,Timbiras,118261.241,28442
2112209,Timon,1440381.472,163342
2112233,Trizidela do Vale,151979.955,20747
2112274,Tufilândia,35706.608,5699
2112308,Tuntum,245963.924,40566
2112407,Turiaçu,266935.741,34694
2112456,Turilândia,134970.063,24559
2112506,Tutóia,302317.437,56501
2112605,Urbano Santos,148526.099,31840
2112704,Vargem Grande,273352.019,53918
2112803,Viana,332873.084,50976
2112852,Vila Nova dos Martírios,88755.471,12661
2112902,Vitória do Mearim,206770.35,31923
2113009,Vitorino Freire,191503.127,30937
2114007,Zé Doca,381977.413,50190
2200053,Acauã,36692.426,6913
2200103,Agricolândia,24387.716,5087
2200202,Água Branca,146294.959,16944
2200251,Alagoinha do Piauí,38988.786,7485
2200277,Alegrete do Piauí,29511.447,5215
2200301,Alto Longá,68973.936,13967
2200400,Altos,285693.791,39625
2200459,Alvorada do Gurguéia,55058.035,5249
2200509,Amarante,111923.482,17305
2200608,Angical do Piauí,45124.704,6697
2200707,Anísio de Abreu,56601.053,9531
2200806,Antônio Almeida,75812.119,3097
2200905,Aroazes,36288.937,5773
2200954,Aroeiras do Itaim,14177.046,2460
2201002,Arraial,25942.918,4678
2201051,Assunção do Piauí,36657.916,7667
2201101,Avelino Lopes,57386.741,11390
2201150,Baixa Grande do Ribeiro,481692.27,11123
